time,province,county,city,area,neighborhood,title,type,price,parking,rooms,sqrm,floor,surface,elevator,tag
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Sofia Casanova, Palafolls",venta,210000,0,3,165,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Sant Genis, 352, Palafolls",venta,290000,1,5,229,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle de la Cadernera, Palafolls",venta,95000,1,3,85,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet adosado en calle Roig i Jalpí, Palafolls",venta,284500,1,4,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,970000,1,16,738,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,730000,1,4,337,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Finca rústica en Palafolls,venta,970000,0,6,450,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,665000,1,6,450,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,393000,0,3,270,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,289000,0,4,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,290000,0,3,250,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Mas Estornell, Palafolls",venta,82000,0,1,44,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en calle Mas Estornell, Palafolls",venta,169900,1,4,176,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet adosado en canigó, Palafolls",venta,185000,1,6,190,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,310000,1,6,221,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,575000,1,3,430,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,210000,0,3,94,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en avenida Costa Brava, Palafolls",venta,390000,1,4,167,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,420000,0,5,394,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,345000,1,4,312,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,240000,0,5,252,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Narcís Monturiol, Palafolls",venta,390000,1,5,305,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Can Batlle, Palafolls",venta,328000,0,3,158,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,670000,1,3,505,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,590000,0,12,950,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Finca rústica en Palafolls,venta,530000,1,12,950,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en B-682, Palafolls",venta,259500,1,3,121,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Narcís Monturiol, Palafolls",venta,390000,1,5,305,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet adosado en B-682, Palafolls",venta,427000,0,3,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Montseny, Palafolls",venta,172500,1,3,130,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Narcís Monturiol, Palafolls",venta,390000,1,5,305,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet adosado en calle Jaume Perich, Palafolls",venta,340000,1,3,240,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Sofia Casanova, Palafolls",venta,210000,1,3,166,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,65000,0,3,45,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en Del Pi, Palafolls",venta,830000,1,4,293,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en Perdiu, Palafolls",venta,450000,1,5,204,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,393000,1,3,320,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Sant Josep, Palafolls",venta,95000,0,1,46,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,260000,0,6,195,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en B-682, Palafolls",venta,179000,1,3,91,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Canigó, Palafolls",venta,185000,1,6,185,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en avenida dels Ocells, Palafolls",venta,107500,0,2,83,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet adosado en calle Canigó, Palafolls",venta,185000,1,6,185,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en calle de l'Oliver, 1185, Palafolls",venta,129900,0,3,219,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Arbó, Palafolls",venta,420000,1,5,700,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Sant Lluís, Palafolls",venta,105100,0,3,78,None,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en avenida dels Ocells, Palafolls",venta,100000,0,2,83,None,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet adosado en Palafolls,venta,330000,1,4,200,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,299000,1,6,250,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Concepció Arenal, Palafolls",venta,315000,0,4,454,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Narcís Monturiol, Palafolls",venta,390000,1,5,305,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,100000,0,1,83,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,299000,1,5,350,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,400000,0,12,555,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,315000,1,3,137,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet adosado en Palafolls,venta,283000,1,4,271,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet adosado en calle Antoni Gaudí, Palafolls",venta,238500,1,5,172,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle roudera, Palafolls",venta,350000,1,7,300,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet pareado en calle Can Batlle, Palafolls",venta,328000,1,3,180,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Narcís Monturiol, Palafolls",venta,390000,1,5,305,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,289000,1,4,200,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,117600,0,2,90,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,550000,0,4,120,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,305000,1,6,260,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,259500,1,3,120,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en calle Canigó, Palafolls",venta,185000,1,2,185,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en calle Sofia Casanova, Palafolls",venta,210000,0,3,165,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en calle Gladiols, Palafolls",venta,106700,1,4,202,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,333200,0,3,180,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,71400,0,3,75,0,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,185000,1,6,190,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,99200,0,3,75,0,None,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Antoni Gaudí, 4, Palafolls",venta,89900,0,2,65,1,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Antoni Gaudí, 4, Palafolls",venta,92900,0,2,65,2,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,173700,0,3,89,1,None,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,180500,0,3,123,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Antoni Gaudí, 4, Palafolls",venta,89900,0,2,64,0,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,170000,0,3,125,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Finca rústica en Palafolls,venta,567000,0,4,130,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,400000,0,12,555,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,172900,0,4,198,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Canigó, Palafolls",venta,87000,0,1,188,None,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Verge Maria, Palafolls",venta,175000,0,3,144,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet adosado en Palafolls,venta,328000,1,4,180,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,285000,1,5,221,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,109000,0,5,159,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,210000,0,4,145,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Sant Joan, 36, Palafolls",venta,169900,0,4,176,1,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet adosado en Palafolls,venta,238500,1,5,172,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Dúplex en san juan, Palafolls",venta,169900,0,4,130,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet adosado en calle Narcís Monturiol, Palafolls",venta,206000,1,3,155,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,170500,0,3,194,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Masía en Palafolls,venta,725000,0,6,450,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Masía en Palafolls,venta,730000,0,6,450,None,None,None,Masia
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,250000,1,6,145,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,107500,0,2,65,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,167000,1,3,98,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,275000,0,5,260,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,109000,0,1,45,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,329000,1,3,180,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,210000,0,4,145,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Dúplex en Palafolls,venta,179000,0,4,110,2,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,169900,0,3,173,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,185000,0,6,191,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,136000,0,3,97,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,61000,0,1,44,1,None,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,68600,0,1,99,1,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet pareado en calle nueva, 35, Palafolls",venta,427000,0,3,200,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Pi i Margall, 20, Palafolls",venta,270000,0,4,145,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,90000,0,1,43,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,210000,0,4,145,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,141000,0,2,71,2,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,182000,0,3,106,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Girona, Palafolls",venta,210000,0,4,98,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet pareado en Palafolls,venta,312000,1,4,200,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,210000,0,4,145,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Narcís Monturiol, Palafolls",venta,126300,0,3,97,None,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en calle del Llorer, Palafolls",venta,106700,0,4,202,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,109000,0,1,40,1,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet en calle Can Batlle, Palafolls",venta,385000,1,5,222,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Chalet pareado en calle de Mas Pinell, Palafolls",venta,118000,1,3,144,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,148000,0,4,201,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en avenida del Mar, Palafolls",venta,72000,0,3,80,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,92900,0,2,63,2,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,89900,0,2,64,0,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle de Mas Pinell, Palafolls",venta,110000,0,3,81,4,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Piso en calle Doctor Fleming, 23, Palafolls",venta,145000,0,3,104,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,122000,0,3,117,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Ático en camino del Castell, 7, Palafolls",venta,230000,0,4,130,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Casa o chalet independiente en Palafolls,venta,315000,1,4,135,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,280000,1,5,180,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,300000,0,3,140,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Dúplex en Palafolls,venta,231000,1,3,170,0,outdoor,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,166000,0,3,80,0,None,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Chalet en Palafolls,venta,283000,1,4,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,219370,0,3,70,1,outdoor,0,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,Piso en Palafolls,venta,101800,0,2,55,0,None,1,None
01/04/2023,Barcelona,Maresme,Palafolls,None,None,"Casa o chalet independiente en calle Roig i Jalpí, 33, Palafolls",venta,280000,1,4,220,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Casa o chalet independiente en Premià de Dalt,venta,2150000,1,5,486,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Chalet en Premià de Dalt,venta,870000,1,5,516,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Chalet en Premià de Dalt,venta,930000,1,5,330,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Chalet adosado en Passatge Vinyes, Premià de Dalt",venta,743000,1,4,304,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Casa o chalet independiente en Premià de Dalt,venta,1200000,1,7,529,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Chalet en Premià de Dalt,venta,360500,0,2,55,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Ático en Premià de Dalt,venta,129000,0,3,73,5,outdoor,0,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Casa o chalet independiente en Mestre Falla, 5, Premià de Dalt",venta,930000,1,5,340,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Casa o chalet independiente en camino del mig, 65, Premià de Dalt",venta,590000,1,5,252,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Chalet adosado en Llobregat, 11, Premià de Dalt",venta,450000,1,4,250,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Piso en Premià de Dalt,venta,475000,1,8,115,None,outdoor,0,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Casa o chalet independiente en Premià de Dalt,venta,580000,0,3,263,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Casa o chalet independiente en Premià de Dalt,venta,580000,1,3,263,None,None,None,None
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Casa o chalet independiente en Premià de Dalt,venta,1095000,1,5,470,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Casa o chalet independiente en calle onyar, Premià de Dalt",venta,1095000,1,5,470,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Casa o chalet independiente en Can Soberano, Premià de Dalt",venta,750000,1,5,470,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Casa o chalet independiente en Torras i bages, Premià de Dalt",venta,2150000,1,5,550,None,None,None,Lujo
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Casa o chalet independiente en avenida Catalunya, Premià de Dalt",venta,595000,1,5,211,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,"Casa o chalet independiente en calle ter, Premià de Dalt",venta,1095000,1,5,470,None,None,None,Villa
01/04/2023,Barcelona,Maresme,Premià de Dalt,None,None,Casa o chalet independiente en Premià de Dalt,venta,920000,1,5,453,None,None,None,Villa
